id,Seq_tag,Predict
1,A,15.7167
2,A,15.7167
3,A,15.7227
4,A,15.7227
5,A,15.7227
6,A,15.7227
7,A,15.7227
8,A,15.7377
9,A,15.7377
10,A,15.902499999999998
11,A,15.902499999999998
12,A,16.0859
13,A,16.0859
14,A,16.0919
15,A,16.0919
16,A,16.0919
17,A,16.1098
18,A,16.1098
19,A,16.1098
20,A,16.1098
21,A,16.1098
22,A,16.1098
23,A,16.1098
24,A,16.115699999999997
25,A,16.115699999999997
26,A,16.115699999999997
27,A,16.115699999999997
28,A,16.115699999999997
29,A,16.115699999999997
30,A,16.115699999999997
31,A,16.115699999999997
32,A,16.115699999999997
33,A,16.115699999999997
34,A,16.115699999999997
35,A,16.016699999999997
36,A,16.016699999999997
37,A,16.016699999999997
38,A,16.016699999999997
39,A,16.0048
40,A,16.0048
41,A,16.0048
42,A,16.0048
43,A,15.6476
44,A,15.6296
45,A,15.6296
46,A,15.6236
47,A,15.6236
48,A,15.6236
49,A,15.5755
50,A,15.668599999999998
51,A,15.474099999999998
52,A,15.474099999999998
53,A,15.371699999999999
54,A,15.371699999999999
55,A,15.26
56,A,15.26
57,A,15.26
58,A,15.238899999999997
59,A,15.238899999999997
60,A,15.238899999999997
61,A,15.229800000000001
62,A,15.130599999999998
63,A,15.130599999999998
64,A,15.130599999999998
65,A,15.130599999999998
66,A,15.130599999999998
67,A,15.130599999999998
68,A,15.130599999999998
69,A,15.130599999999998
70,A,15.0551
71,A,15.0551
72,A,15.0551
73,A,15.0551
74,A,15.0551
75,A,15.0551
76,A,15.0551
77,A,15.0551
78,A,15.0551
79,A,15.0551
80,A,15.0551
81,A,15.042325
82,A,15.042325
83,A,14.9643
84,A,14.761100000000003
85,A,14.7763
86,A,14.761100000000003
87,A,12.091299999999999
88,A,12.091299999999999
89,A,9.7441
90,A,9.7441
91,A,8.985299999999999
92,A,8.985299999999999
93,A,8.972199999999999
94,A,8.972199999999999
95,A,8.9789
96,A,8.9789
97,A,8.9789
98,A,8.9439
99,A,8.9439
100,A,8.9439
101,A,8.9439
102,A,8.9439
103,A,8.8191
104,A,8.8185
105,A,8.8185
106,A,8.8185
107,A,8.8185
108,A,8.8185
109,A,8.8185
110,A,8.8185
111,A,8.7561
112,A,8.7561
113,A,8.7063
114,A,8.7063
115,A,8.7056
116,A,8.7056
117,A,8.283449999999998
118,A,8.283449999999998
119,A,8.266733333333333
120,A,8.266733333333333
121,A,8.266733333333333
122,A,8.266733333333333
123,A,8.114
124,A,8.114
125,A,8.1051
126,A,7.9811
127,A,7.9811
128,A,7.9811
129,A,7.961799999999999
130,A,7.961799999999999
131,A,7.955299999999999
132,A,7.955299999999999
133,A,7.948899999999999
134,A,7.948899999999999
135,A,7.948899999999999
136,A,7.948899999999999
137,A,7.948899999999999
138,A,7.871399999999999
139,A,7.871399999999999
140,A,7.864259999999999
141,A,7.866259999999999
142,A,7.8511
143,A,7.8511
144,A,7.8511
145,A,7.786199999999999
146,A,7.786199999999999
147,A,7.786199999999999
148,A,7.786199999999999
149,A,7.786199999999999
150,A,7.776499999999999
151,A,7.776499999999999
152,A,7.7732
153,A,7.7732
154,A,7.7732
155,A,7.7732
156,A,7.7732
157,A,7.7732
158,A,7.7732
159,A,7.7732
160,A,7.768499999999999
161,A,7.768499999999999
162,A,7.768499999999999
163,A,7.671099999999998
164,A,7.667399999999999
165,A,7.667399999999999
166,A,7.595699999999999
167,A,7.595699999999999
168,A,7.595699999999999
169,A,7.543049999999999
170,A,7.543049999999999
171,A,7.543049999999999
172,A,7.543049999999999
173,A,7.53645
174,A,7.53645
175,A,7.584283333333334
176,A,7.584283333333334
177,A,7.584283333333334
178,A,7.580983333333334
179,A,7.580983333333334
180,A,7.571183333333335
181,A,7.571183333333335
182,A,7.571183333333335
183,A,7.571183333333335
184,A,7.571183333333335
185,A,7.564683333333333
186,A,7.564683333333333
187,A,7.564683333333333
188,A,7.564683333333333
189,A,7.564683333333333
190,A,7.559433333333334
191,A,7.559433333333334
192,A,7.114733333333334
193,A,7.114733333333334
194,A,7.114733333333334
195,A,7.114733333333334
196,A,7.114733333333334
197,A,7.1094333333333335
198,A,7.1094333333333335
199,A,7.1094333333333335
200,A,7.109933333333335
201,A,7.109933333333335
202,A,7.106633333333335
203,A,7.083833333333334
204,A,7.0739333333333345
205,A,7.0739333333333345
206,A,6.919200000000001
207,A,6.919200000000001
208,A,6.919200000000001
209,A,6.9417
210,A,6.9417
211,A,6.899500000000001
212,A,6.899500000000001
213,A,6.8897
214,A,6.8897
215,A,6.8864
216,A,6.8864
217,A,6.9188
218,A,6.8864
219,A,6.8864
220,A,6.8864
221,A,6.8864
222,A,6.8864
223,A,6.844200000000001
224,A,6.844200000000001
225,A,6.844200000000001
226,A,6.844200000000001
227,A,6.844200000000001
228,A,6.844200000000001
229,A,6.844200000000001
230,A,6.827800000000001
231,A,6.827800000000001
232,A,6.827800000000001
233,A,6.827800000000001
234,A,6.827800000000001
235,A,6.827800000000001
236,A,6.827800000000001
237,A,6.827800000000001
238,A,6.7757000000000005
239,A,6.7757000000000005
240,A,6.7757000000000005
241,A,6.7757000000000005
242,A,6.7757000000000005
243,A,6.7921000000000005
244,A,6.759399999999999
245,A,6.759399999999999
246,A,6.7757000000000005
247,A,6.7757000000000005
248,A,6.7757000000000005
249,A,6.7757000000000005
250,A,6.759399999999999
251,A,6.759399999999999
252,A,6.759399999999999
253,A,6.759399999999999
254,A,6.759399999999999
255,A,6.759399999999999
256,A,6.759399999999999
257,A,6.7757000000000005
258,A,6.687399999999999
259,A,6.687399999999999
260,A,6.687399999999999
261,A,6.687399999999999
262,A,6.687399999999999
263,A,6.687399999999999
264,A,6.687399999999999
265,A,6.687399999999999
266,A,6.687399999999999
267,A,6.687399999999999
268,A,6.687399999999999
269,A,6.687399999999999
270,A,6.827800000000001
271,A,6.827800000000001
272,A,6.827800000000001
273,A,6.827800000000001
274,A,6.827800000000001
275,A,6.827800000000001
276,A,6.8441
277,A,6.8506
278,A,7.012433333333332
279,A,7.012433333333332
280,A,7.012433333333332
281,A,7.018933333333332
282,A,7.009233333333332
283,A,7.185233333333334
284,A,7.185233333333334
285,A,7.185233333333334
286,A,7.185233333333334
287,A,7.092983333333334
288,A,7.092983333333334
289,A,7.119083333333333
290,A,7.119083333333333
291,A,7.0968333333333335
292,A,7.324833333333332
293,A,7.324833333333332
294,A,7.361933333333335
295,A,7.280933333333334
296,A,7.280933333333334
297,A,7.313533333333334
298,A,7.313533333333334
299,A,7.329833333333333
300,A,7.329833333333333
301,A,7.375133333333333
302,A,7.375133333333333
303,A,7.4475
304,A,7.4475
305,A,7.606
306,A,7.606
307,A,7.625400000000001
308,A,7.625400000000001
309,A,7.625400000000001
310,A,7.625400000000001
311,A,7.683800000000001
312,A,7.683800000000001
313,A,8.048133333333334
314,A,8.048133333333334
315,A,8.048133333333334
316,A,8.048133333333334
317,A,8.0749
318,A,8.078100000000001
319,A,8.1972
320,A,8.1972
321,A,8.2534
322,A,8.2534
323,A,8.3511
324,A,8.475200000000001
325,A,8.475200000000001
326,A,8.632000000000001
327,A,8.632000000000001
328,A,8.632000000000001
