id,Seq_tag,Predict
1,A,14.036700000000002
2,A,14.036700000000002
3,A,14.036700000000002
4,A,14.036700000000002
5,A,14.036700000000002
6,A,14.036700000000002
7,A,14.063400000000001
8,A,14.063400000000001
9,A,14.063400000000001
10,A,14.063400000000001
11,A,14.063400000000001
12,A,14.063400000000001
13,A,14.063400000000001
14,A,14.402400000000004
15,A,14.402400000000004
16,A,14.402400000000004
17,A,14.402400000000004
18,A,14.402400000000004
19,A,14.405300000000002
20,A,14.4024
21,A,14.4024
22,A,14.4024
23,A,14.4024
24,A,14.4024
25,A,14.4024
26,A,14.4024
27,A,14.4024
28,A,14.4024
29,A,14.4024
30,A,14.4024
31,A,14.4024
32,A,14.4024
33,A,14.4024
34,A,14.4024
35,A,14.4024
36,A,14.4024
37,A,14.3995
38,A,14.3995
39,A,14.3935
40,A,14.3935
41,A,14.3935
42,A,14.952099999999998
43,A,14.622199999999998
44,A,14.622199999999998
45,A,14.622199999999998
46,A,14.622199999999998
47,A,14.622199999999998
48,A,14.622199999999998
49,A,14.622199999999998
50,A,14.622199999999998
51,A,14.622199999999998
52,A,14.622199999999998
53,A,14.622199999999998
54,A,14.622199999999998
55,A,14.622199999999998
56,A,14.622199999999998
57,A,14.622199999999998
58,A,14.142349999999999
59,A,14.142349999999999
60,A,14.142349999999999
61,A,14.142349999999999
62,A,14.142349999999999
63,A,14.848850000000002
64,A,14.848850000000002
65,A,14.84275
66,A,14.84275
67,A,14.84275
68,A,14.84275
69,A,14.84275
70,A,14.84275
71,A,14.84275
72,A,14.84275
73,A,14.84275
74,A,14.84275
75,A,14.84275
76,A,14.84275
77,A,14.819500000000001
78,A,14.819500000000001
79,A,14.819500000000001
80,A,14.819500000000001
81,A,14.7573
82,A,14.7573
83,A,14.1715
84,A,14.1715
85,A,14.1715
86,A,14.1715
87,A,14.174600000000002
88,A,14.174600000000002
89,A,14.174600000000002
90,A,14.174600000000002
91,A,13.0562
92,A,13.0531
93,A,12.988299999999999
94,A,12.988299999999999
95,A,12.988299999999999
96,A,12.983600000000001
97,A,12.983600000000001
98,A,12.9231
99,A,12.9231
100,A,12.9231
101,A,12.4199
102,A,12.4199
103,A,12.3399
104,A,12.343
105,A,12.3172
106,A,12.3172
107,A,12.3172
108,A,12.3172
109,A,12.3172
110,A,12.3172
111,A,12.3172
112,A,12.3172
113,A,12.3172
114,A,12.3172
115,A,12.314000000000002
116,A,12.314000000000002
117,A,12.314000000000002
